Year,Month,Day,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,DLHRs,Tavg,DewPoint,PrecipTotal,SeaLevel,AveWindSpd,RHumidity
2007,6,26,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0,1,15.216666666666667,71.571429,58.285714,0.220003,30.05,6.242857,63.864816
2007,6,26,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,2,0,1,15.216666666666667,71.571429,58.285714,0.220003,30.05,6.242857,63.864816
2007,6,26,CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,8,1,0,1,15.216666666666667,71.571429,58.285714,0.220003,30.05,6.242857,63.864816
2007,6,29,CULEX RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,9,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,2,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,5,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,9,6,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,3,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,8,5,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,9,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,2,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,3,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,2,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,8,3,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,3,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,3,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,15, N LONG AVE,T153,41.907645,-87.760886,8,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,6,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,1,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,2,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,6,29,CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,2,0,2,15.2,71.857143,62.714286,0.6899970000000001,30.034286,7.385714,73.333838
2007,6,29,CULEX RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,9,1,0,1,15.2,71.714286,62.142857,0.360003,30.05,7.371429,72.079594
2007,7,2,CULEX RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,8,2,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX SALINARIUS,61, N LEMONT AVE,T012,41.991429,-87.747113,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,3,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,4,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,9,4,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,9,28,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,41.918705,-87.752329,8,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,9,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,2,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,5,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,5,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,8,2,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,4,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,41.846283,-87.656913,9,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,8,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,8,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,9,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,41.942114,-87.776385,8,3,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,5,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,6,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,9,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,9,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,9,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,8,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,12,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX SALINARIUS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,4,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,8,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,8,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,16,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,3,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,9,4,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,2,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,3,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,3,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,5,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,9,4,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,5,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,16,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,11,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX SALINARIUS,42, W 127TH PL,T135,41.662014,-87.724608,8,2,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,5,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,8,2,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,6,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,9,1,0,2,15.183333333333334,71.0,57.142857,0.35000000000000003,30.114286,8.114286,62.101846
2007,7,2,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,2,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0,1,15.183333333333334,69.571429,56.714286,0.310002,30.132857,7.5,64.117626
2007,7,11,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,5,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,4,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,16,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,8,3,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,41.962728,-87.748367,9,1,0,1,15.033333333333333,78.285714,61.571429,0.730002,29.878571,7.6,56.746151
2007,7,11,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,9,2,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,41.823065,-87.678378,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS,22, W PERSHING RD,T060,41.823065,-87.678378,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,4,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,8,1,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,9,4,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,4,0,1,15.033333333333333,78.285714,61.571429,0.730002,29.878571,7.6,56.746151
2007,7,11,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,5,0,1,15.033333333333333,78.285714,61.571429,0.730002,29.878571,7.6,56.746151
2007,7,11,CULEX PIPIENS,35, W 51ST ST,T062,41.800737,-87.71188,8,2,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,8,2,0,1,15.033333333333333,78.285714,61.571429,0.730002,29.878571,7.6,56.746151
2007,7,11,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,20,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,5,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
2007,7,11,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,2,0,2,15.033333333333333,78.428571,61.571429,0.319998,29.865714,7.1,56.388671
