Date,Year,Month,Day,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,9,3,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,9,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,8,2,0
2007-07-02,2007,7,2,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,8,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,8,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,12,0
2007-07-02,2007,7,2,CULEX SALINARIUS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,4,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,3,0
2007-07-02,2007,7,2,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,3,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,2,0
2007-07-02,2007,7,2,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,2,0
2007-07-02,2007,7,2,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,8,1,0
2007-07-02,2007,7,2,CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,8,3,0
2007-07-02,2007,7,2,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,16,0
2007-07-02,2007,7,2,CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,3,0
2007-07-02,2007,7,2,CULEX RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,9,4,0
2007-07-02,2007,7,2,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,3,0
2007-07-02,2007,7,2,CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,3,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,5,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,9,4,0
2007-07-02,2007,7,2,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,53, N STREETER DR,T129,41.891126,-87.61156,5,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,16,0
2007-07-02,2007,7,2,CULEX RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,8,2,0
2007-07-02,2007,7,2,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,11,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,1,0
2007-07-02,2007,7,2,CULEX SALINARIUS,42, W 127TH PL,T135,41.662014,-87.724608,8,2,0
2007-07-02,2007,7,2,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,5,0
2007-07-02,2007,7,2,CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,8,2,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,6,0
2007-07-02,2007,7,2,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,9,1,0
2007-07-02,2007,7,2,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,1,0
2007-07-02,2007,7,2,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,5,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,4,0
2007-07-11,2007,7,11,CULEX RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,16,0
2007-07-11,2007,7,11,CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,8,3,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,41.962728,-87.748367,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, W PERSHING RD,T060,41.823065,-87.678378,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS,22, W PERSHING RD,T060,41.823065,-87.678378,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,4,0
2007-07-11,2007,7,11,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,9,4,0
2007-07-11,2007,7,11,CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,4,0
2007-07-11,2007,7,11,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,5,0
2007-07-11,2007,7,11,CULEX PIPIENS,35, W 51ST ST,T062,41.800737,-87.71188,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,20,0
2007-07-11,2007,7,11,CULEX RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,8,5,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,6,0
2007-07-11,2007,7,11,CULEX PIPIENS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,9,5,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,9,17,0
2007-07-11,2007,7,11,CULEX RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,9,4,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,3,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,8,15,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,9,22,0
2007-07-11,2007,7,11,CULEX RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,9,1,0
2007-07-11,2007,7,11,CULEX TERRITANS,52, W 63RD ST,T065,41.778297,-87.752411,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS,50, S UNION AVE,T082,41.803423,-87.642984,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,9,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,9,7,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,8,5,0
2007-07-11,2007,7,11,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,9,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,8,4,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,51,0
2007-07-11,2007,7,11,CULEX RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,3,0
2007-07-11,2007,7,11,CULEX RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,12,0
2007-07-11,2007,7,11,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,3,0
2007-07-11,2007,7,11,CULEX RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,8,4,0
2007-07-11,2007,7,11,CULEX RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,9,0
2007-07-11,2007,7,11,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,14,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,8,143,0
2007-07-11,2007,7,11,CULEX PIPIENS,52, W 63RD ST,T065,41.778297,-87.752411,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,8,4,0
2007-07-11,2007,7,11,CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,8,4,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,41.759346,-87.745602,9,9,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,8,10,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,41.797616,-87.797894,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,41.781416,-87.776532,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,9,11,0
2007-07-11,2007,7,11,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,8,3,0
2007-07-11,2007,7,11,CULEX SALINARIUS,47, S CORNELL AVE,T075,41.799282,-87.585487,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,55, S DR MARTIN LUTHER KING JR DR,T076,41.794781,-87.615989,8,18,0
2007-07-11,2007,7,11,CULEX RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,9,6,0
2007-07-11,2007,7,11,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,9,6,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,9,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,11,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,9,39,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,9,189,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,8,1,0
2007-07-11,2007,7,11,CULEX TERRITANS,22, W 113TH ST,T086,41.688324,-87.676709,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,41.862292,-87.64886,8,14,0
2007-07-11,2007,7,11,CULEX PIPIENS,11, S PEORIA ST,T091,41.862292,-87.64886,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,22,0
2007-07-11,2007,7,11,CULEX RESTUANS,22, W 89TH ST,T096,41.731922,-87.677512,8,21,0
2007-07-11,2007,7,11,CULEX SALINARIUS,22, W 113TH ST,T086,41.688324,-87.676709,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS,22, W 89TH ST,T096,41.731922,-87.677512,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,2,0
2007-07-11,2007,7,11,CULEX SALINARIUS,75, N OAKLEY AVE,T148,42.01743,-87.687769,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,91, W HIGGINS AVE,T009,41.981964,-87.812827,8,14,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,8,0
2007-07-11,2007,7,11,CULEX RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,8,19,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,6,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,41.994991,-87.769279,9,3,0
2007-07-11,2007,7,11,CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,7,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,9,18,0
2007-07-11,2007,7,11,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,4,0
2007-07-11,2007,7,11,CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,5,0
2007-07-11,2007,7,11,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.654491,8,3,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,8,3,0
2007-07-11,2007,7,11,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,8,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.811506,8,3,0
2007-07-11,2007,7,11,CULEX RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,9,7,0
2007-07-11,2007,7,11,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,13,0
2007-07-11,2007,7,11,CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS,42, N RICHMOND ST,T146,41.958271,-87.702575,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,4,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,3,3,0
2007-07-11,2007,7,11,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,8,8,0
2007-07-11,2007,7,11,CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,9,29,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,41.953705,-87.733974,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,8,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.698457,9,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,9,27,0
2007-07-11,2007,7,11,CULEX RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,41.725517,-87.614258,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,41.953067,-87.776792,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,9,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,9,2,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,9,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,2,0
2007-07-11,2007,7,11,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,9,1,0
2007-07-11,2007,7,11,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,5,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,41.869216,-87.627561,8,5,0
2007-07-11,2007,7,11,CULEX PIPIENS,11, S STATE ST,T092,41.869216,-87.627561,8,1,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,18,0
2007-07-11,2007,7,11,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,9,27,0
2007-07-11,2007,7,11,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,8,4,0
2007-07-11,2007,7,11,CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,8,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,9,1,0
2007-07-18,2007,7,18,CULEX SALINARIUS,42, W 31ST ST,T036,41.837085,-87.729384,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,2,0
2007-07-18,2007,7,18,CULEX RESTUANS,22, W PERSHING RD,T060,41.823065,-87.678378,8,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,8,2,0
2007-07-18,2007,7,18,CULEX RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,8,4,0
2007-07-18,2007,7,18,CULEX PIPIENS,35, W 51ST ST,T062,41.800737,-87.71188,8,7,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,9,2,0
2007-07-18,2007,7,18,CULEX PIPIENS,52, W 63RD ST,T065,41.778297,-87.752411,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188,8,7,0
2007-07-18,2007,7,18,CULEX PIPIENS,42, W 31ST ST,T036,41.837085,-87.729384,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,8,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,8,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,8,1,0
2007-07-18,2007,7,18,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,9,1,0
2007-07-18,2007,7,18,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,2,0
2007-07-18,2007,7,18,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,5,0
2007-07-18,2007,7,18,CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,8,3,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,9,2,0
2007-07-18,2007,7,18,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,9,2,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,41.846283,-87.656913,9,2,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,5,50,0
2007-07-18,2007,7,18,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,4,0
2007-07-18,2007,7,18,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,1,0
2007-07-18,2007,7,18,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,9,1,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,9,11,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,100,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,5,42,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,8,30,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,102,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,41.686398,-87.531635,8,63,1
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,9,3,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.811506,8,34,0
2007-07-18,2007,7,18,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,76,0
2007-07-18,2007,7,18,CULEX RESTUANS,33, E RANDOLPH ST,T044,41.883284,-87.705085,8,2,0
2007-07-18,2007,7,18,CULEX SALINARIUS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,2,0
2007-07-18,2007,7,18,CULEX RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,9,3,0
2007-07-18,2007,7,18,CULEX PIPIENS,38, E 115TH ST,T215,41.686398,-87.531635,8,21,0
2007-07-18,2007,7,18,CULEX RESTUANS,38, E 115TH ST,T215,41.686398,-87.531635,8,1,0
2007-07-18,2007,7,18,CULEX PIPIENS,37, E 118TH ST,T212,41.680946,-87.535198,8,26,0
2007-07-18,2007,7,18,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,8,12,0
2007-07-18,2007,7,18,CULEX PIPIENS,13, S BRANDON,T209,41.740641,-87.546587,5,3,0
2007-07-18,2007,7,18,CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,4,0
2007-07-18,2007,7,18,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,9,0
2007-07-18,2007,7,18,CULEX PIPIENS,13, S MACKINAW,T206,41.737052,-87.543067,5,1,0
